"priceper","year","dateoftransfer","propertytype","duration","price","postcode","lad23cd","transactionid","lmk_key","tfarea","numberrooms","classt","CURRENT_ENERGY_EFFICIENCY","POTENTIAL_ENERGY_EFFICIENCY","CONSTRUCTION_AGE_BAND"
3153.59477124183,2005,2005-11-02,"F","L",482500,"EC4R 0DR","E09000001","{34A14CFA-3CDB-4397-9A48-92BFDE829E6E}","643732769712011061714385096990982",153,4,12,69,69,"England and Wales: 1991-1995"
12647.0588235294,2015,2015-02-02,"F","L",860000,"EC2Y 5AG","E09000001","{CFEA406A-0F76-4028-B097-A12F2B6FB1AB}","1186231789062014080615170766658954",68,NA,11,87,87,"NO DATA!"
6756.57894736842,2006,2006-04-06,"F","L",513500,"EC4R 0DR","E09000001","{E3EC8315-B91B-4211-8CA9-05A94B4A5D8F}","1058416439432014011620054183978608",76,4,12,58,85,"England and Wales: 1950-1966"
9473.68421052631,2007,2007-10-31,"F","L",720000,"EC4R 0DR","E09000001","{35DD3342-ACAF-45B2-B67A-703360E80C69}","1058416439432014011620054183978608",76,4,12,58,85,"England and Wales: 1950-1966"
8225.8064516129,2005,2005-06-29,"F","L",255000,"EC4A 1EP","E09000001","{E5C88257-EFB2-4AC5-AFAC-00169A2B557C}","1016133730112013093016555195270214",31,2,11,62,78,"England and Wales: 1991-1995"
15806.4516129032,2018,2018-09-07,"F","L",490000,"EC4A 1EP","E09000001","{79A74E21-E4F0-1289-E053-6B04A8C01627}","1016133730112013093016555195270214",31,2,11,62,78,"England and Wales: 1991-1995"
6756.75675675676,1999,1999-08-13,"F","L",250000,"EC1A 7HN","E09000001","{98202D48-6D4D-49CE-A9EB-C8E66807734C}","866683299962012121721441113338072",37,3,12,79,79,"England and Wales: 1996-2002"
21216.2162162162,2015,2015-03-23,"F","L",785000,"EC1A 7HN","E09000001","{0611012B-A552-483E-81B0-B7E05A1ED2CC}","866683299962012121721441113338072",37,3,12,79,79,"England and Wales: 1996-2002"
2291.1051212938,2000,2000-01-17,"F","L",85000,"E1 8RB","E09000001","{164C6B2B-FA54-4D96-83DA-42B50809F71F}","542391819262010092015102270608320",37.1,1,12,81,86,"England and Wales: 1983-1990"
5002.00080032013,2006,2006-03-10,"F","L",250000,"EC4R 0AW","E09000001","{C6C65C5A-7960-4ABE-A36D-99414E15D14D}","174844610002008102410325754382128",49.98,2,12,75,79,"England and Wales: before 1900"
6502.60104041617,2007,2007-05-30,"F","L",325000,"EC4R 0AW","E09000001","{6911E98E-D88F-457C-8CBE-6DCEFE34D972}","174844610002008102410325754382128",49.98,2,12,75,79,"England and Wales: before 1900"
3251.30052020808,2000,2000-03-07,"F","L",162500,"EC4R 0AW","E09000001","{87D5DED2-B253-4A6D-A601-0C02B1D2B9C4}","174844610002008102410325754382128",49.98,2,12,75,79,"England and Wales: before 1900"
5972.3152489395,2010,2010-04-08,"F","L",267500,"EC1Y 0RE","E09000001","{D31C3EF1-C7EA-4DF1-AEFC-36B790EFCD45}","299033390602009081913151269219588",44.79,2,12,73,73,"England and Wales: 1967-1975"
12631.5789473684,2023,2023-03-31,"F","L",1200000,"EC4V 5DE","E09000001","{FD226035-7993-4CB7-E053-4804A8C00430}","188549395512019021409024792910759",95,2,12,57,79,"England and Wales: 1900-1929"
10675.6756756757,2011,2011-07-29,"F","L",395000,"EC3R 8DR","E09000001","{D5C62EBF-F3EB-461A-B0B1-53DD7D144FAC}","603053249922011031009300084208799",37,2,12,86,86,"England and Wales: 2007 onwards"
14594.5945945946,2016,2016-02-04,"F","L",540000,"EC3R 8DR","E09000001","{2D1E4B25-E8BF-FCD1-E050-A8C0630544EC}","603053249922011031009300084208799",37,2,12,86,86,"England and Wales: 2007 onwards"
12043.0107526882,2015,2015-03-09,"F","L",1120000,"EC2Y 5AG","E09000001","{11711ABC-CD20-4511-AB6F-8FEC3BAD44EA}","1186482749402014080615132925640658",93,NA,11,85,85,"NO DATA!"
3181.31256952169,1999,1999-12-17,"F","L",143000,"EC4V 3PL","E09000001","{1D3A4BFF-CA5E-43BF-A51C-B5685953A095}","283768785212009051119301107910660",44.95,2,12,83,85,"England and Wales: 1996-2002"
5228.03114571746,2005,2005-08-01,"F","L",235000,"EC4V 3PL","E09000001","{DCBCFBF4-206B-44C9-9E10-C8544DE7873F}","283768785212009051119301107910660",44.95,2,12,83,85,"England and Wales: 1996-2002"
22900.7633587786,2015,2015-02-26,"F","L",3000000,"EC2Y 5AG","E09000001","{A13F0F99-3F2B-4D6A-B5AA-4FB5EECFE1EF}","1186033549642014080615235128642828",131,NA,11,81,81,"NO DATA!"
2183.2884097035,1998,1998-11-24,"F","L",81000,"E1 8RB","E09000001","{53E1A499-445E-477F-BE38-91E1FAD7E5A6}","542158748452010091909484799900378",37.1,1,11,81,85,"England and Wales: 1983-1990"
3099.73045822102,1999,1999-08-27,"F","L",115000,"E1 8RB","E09000001","{C1AA869C-A50A-4A45-B010-DAE4E284EFDF}","542158748452010091909484799900378",37.1,1,11,81,85,"England and Wales: 1983-1990"
8760.10781671159,2015,2015-01-09,"F","L",325000,"E1 8RB","E09000001","{BE360312-2F3B-4C45-90AA-23F8C2D26FEA}","542158748452010091909484799900378",37.1,1,11,81,85,"England and Wales: 1983-1990"
13055.5555555556,2015,2015-01-13,"F","L",587500,"EC2Y 5AG","E09000001","{975B29DF-BE51-4DA0-ACAC-6461EF1F2B16}","1186492689062014080615212966258694",45,NA,12,84,84,"NO DATA!"
7500,2012,2012-08-31,"F","L",270000,"E1 8RB","E09000001","{B8B628A1-EEB9-4368-B371-EA3338361767}","198285184512012042416105896220855",36,1,12,77,80,"England and Wales: 1976-1982"
6285.71428571429,2008,2008-01-14,"F","L",550000,"E1 8RB","E09000001","{79CCDF1E-25DF-4B65-BE2F-078552F2DF27}","117939741032010092017222245268803",87.5,3,11,65,81,"England and Wales: 1983-1990"
2091.42857142857,1997,1997-10-10,"F","L",183000,"E1 8RB","E09000001","{8F266E2C-9643-4B37-A1F5-E6B006ED3660}","117939741032010092017222245268803",87.5,3,11,65,81,"England and Wales: 1983-1990"
4342.85714285714,2004,2004-06-28,"F","L",380000,"E1 8RB","E09000001","{8B5B74F5-364D-42E1-BD53-6B9B924D3908}","117939741032010092017222245268803",87.5,3,11,65,81,"England and Wales: 1983-1990"
7600,2011,2011-01-27,"F","L",665000,"E1 8RB","E09000001","{0BEF0C5F-F6C2-493C-9A90-CC2A7EAECD5E}","117939741032010092017222245268803",87.5,3,11,65,81,"England and Wales: 1983-1990"
10342.3680456491,2007,2007-12-07,"F","L",870000,"EC4V 5DE","E09000001","{02820344-0F3D-4F40-AA0C-17268784410D}","188549350922008111308422194378778",84.12,3,12,54,57,"England and Wales: before 1900"
5532.50345781466,2005,2005-06-27,"F","L",280000,"EC4A 1EP","E09000001","{00EAD588-5415-46D8-A9B5-80C94839B07A}","674045589742011090513000284990258",50.61,2,12,82,86,"England and Wales: 2003-2006"
7626.95119541593,2012,2012-02-17,"F","L",386000,"EC4A 1EP","E09000001","{66F0A8F2-B885-4C7F-9E88-0A6ECEA1CF57}","674045589742011090513000284990258",50.61,2,12,82,86,"England and Wales: 2003-2006"
5991.01347978033,2010,2010-06-25,"F","L",240000,"EC1Y 0RE","E09000001","{E26E02E3-89E2-4862-8072-8E5E038058BD}","458468509642010032315560370402778",40.06,2,11,67,73,"England and Wales: 1950-1966"
4758.62068965517,2003,2003-08-05,"F","L",138000,"EC3N 1AL","E09000001","{8D59A6BF-A04E-4264-894A-2886211D5C1B}","1383789451532015111510454570978305",29,1,12,16,32,"England and Wales: 1967-1975"
4827.58620689655,2013,2013-08-22,"F","L",140000,"EC3N 1AL","E09000001","{3AAC14C3-4BB6-460D-9DC8-8F353F9A7C44}","1383789451532015111510454570978305",29,1,12,16,32,"England and Wales: 1967-1975"
2425.87601078167,2000,2000-06-01,"F","L",90000,"E1 8RB","E09000001","{4C133C86-47BA-498A-A965-7870FC97B00C}","68602221032010091822200346968909",37.1,1,12,84,88,"England and Wales: 1983-1990"
6199.46091644205,2008,2008-04-08,"F","L",230000,"E1 8RB","E09000001","{77B46AE3-3D19-48B3-9832-0297FA5D0906}","68602221032010091822200346968909",37.1,1,12,84,88,"England and Wales: 1983-1990"
5595.2380952381,2005,2005-12-19,"F","L",235000,"EC1Y 0RE","E09000001","{BD03196A-2203-475C-8C1D-ED9F6376C2B3}","191e3c145bf7e47e0406956f2dce54d7b6d446bcb14bbdcc4947afe90bdd199a",42,2,11,66,71,"England and Wales: 1967-1975"
4392.85714285714,2003,2003-04-15,"F","L",184500,"EC1Y 0RE","E09000001","{81745443-B597-463F-A16D-B8BFEF41D341}","191e3c145bf7e47e0406956f2dce54d7b6d446bcb14bbdcc4947afe90bdd199a",42,2,11,66,71,"England and Wales: 1967-1975"
15873.0158730159,2015,2015-02-05,"F","L",2000000,"EC2Y 5AG","E09000001","{8BDF6CEA-B9F8-4D37-8FAB-22ECB1045DFC}","1186156238612014080615225894040425",126,NA,12,86,86,"NO DATA!"
12647.0588235294,2014,2014-12-17,"F","L",860000,"EC2Y 5AG","E09000001","{0CB3FC54-45F8-4632-BA77-D436287EEAF6}","1186069549202014080615164625640358",68,NA,11,86,86,"NO DATA!"
13324.4680851064,2014,2014-12-11,"F","L",626250,"EC2Y 5AG","E09000001","{E426BC06-1BDB-4630-A556-FD74B1C28BE1}","1186178949842014080615202526640758",47,NA,12,85,85,"NO DATA!"
1455.525606469,1997,1997-02-14,"F","L",54000,"E1 8RB","E09000001","{AA8FD98F-B14D-4C17-BA90-E5AA2972FA5E}","542091868712010091822244499900870",37.1,1,12,82,86,"England and Wales: 1983-1990"
10188.679245283,2014,2014-03-07,"F","L",540000,"EC3R 8DR","E09000001","{67B3220C-7BAD-4037-8458-36A7184E36C3}","1073181359402014011718484110849538",53,2,11,80,80,"England and Wales: 1991-1995"
3575.47169811321,2000,2000-04-14,"F","L",189500,"EC3R 8DR","E09000001","{0CF61ABD-7CA5-490C-A4B4-F71D5014CB85}","1073181359402014011718484110849538",53,2,11,80,80,"England and Wales: 1991-1995"
7644.23076923077,2013,2013-07-19,"F","L",397500,"EC3R 8DR","E09000001","{5C7575DA-7830-4A75-8558-BF1AA3E972C0}","2fc5a42a01d2092179d8ce31f60730ad2256429d760fe97747214a1068765858",52,3,11,71,83,"England and Wales: 2003-2006"
3846.15384615385,2000,2000-09-25,"F","L",200000,"EC3R 8DR","E09000001","{3595694D-2F12-48D6-911A-CC35A6AF3B8E}","2fc5a42a01d2092179d8ce31f60730ad2256429d760fe97747214a1068765858",52,3,11,71,83,"England and Wales: 2003-2006"
3269.23076923077,2000,2000-04-17,"F","L",170000,"EC3R 8DR","E09000001","{581455B0-F741-4D11-B4CA-2BF2E09D3759}","2fc5a42a01d2092179d8ce31f60730ad2256429d760fe97747214a1068765858",52,3,11,71,83,"England and Wales: 2003-2006"
2540.98360655738,1999,1999-12-17,"F","L",155000,"EC4V 3PL","E09000001","{A50D11FB-B806-458C-98CC-F9D6B52B589C}","1b765ebebb6d0d04e5793b59514ef8e474d6c82b3235512d23c56b9e4ab30b31",61,2,11,77,79,"England and Wales: 1983-1990"
8987.5631558492,2011,2011-08-19,"F","L",925000,"EC3R 8DR","E09000001","{5BB76640-2BF4-4789-AE29-CC5A223B9E36}","602580174812011031009175896990187",102.92,3,11,85,85,"England and Wales: 2007 onwards"
11805.2856587641,2015,2015-01-09,"F","L",1215000,"EC3R 8DR","E09000001","{8F478A51-C50A-466B-87A0-9B1078F7B10E}","602580174812011031009175896990187",102.92,3,11,85,85,"England and Wales: 2007 onwards"
13336.4258378754,2014,2014-11-21,"F","L",1150000,"EC4R 0DR","E09000001","{E8E74841-E78A-405A-BA36-5BCDA65327AC}","648721759262011063009354148218529",86.23,3,11,65,74,"England and Wales: 2003-2006"
10031.3116084889,2011,2011-11-30,"F","L",865000,"EC4R 0DR","E09000001","{CEE3F23C-BCFE-41ED-B60F-59B20B49BEB9}","648721759262011063009354148218529",86.23,3,11,65,74,"England and Wales: 2003-2006"
7595.96428157254,2005,2005-11-22,"F","L",655000,"EC4R 0DR","E09000001","{CAD35DA2-0A36-4976-881F-9982F2C16A79}","648721759262011063009354148218529",86.23,3,11,65,74,"England and Wales: 2003-2006"
5566.03773584906,2010,2010-05-12,"F","L",295000,"EC4Y 8DU","E09000001","{10B22979-E995-4F8D-AB88-FECBCB8F15AB}","129127642022020030815561129158730",53,1,11,74,76,"England and Wales: 1900-1929"
4113.20754716981,2003,2003-05-02,"F","L",218000,"EC4Y 8DU","E09000001","{951154A1-E304-4845-947A-F24E2264B00C}","129127642022020030815561129158730",53,1,11,74,76,"England and Wales: 1900-1929"
1981.1320754717,1997,1997-10-30,"F","L",105000,"EC4Y 8DU","E09000001","{E04D960C-DBD8-4043-AE9A-034B50EAD8EE}","129127642022020030815561129158730",53,1,11,74,76,"England and Wales: 1900-1929"
9433.01886792453,2014,2014-01-06,"F","L",499950,"EC4Y 8DU","E09000001","{412523F8-7F72-4277-905C-AFBE7629BAE2}","129127642022020030815561129158730",53,1,11,74,76,"England and Wales: 1900-1929"
3716.98113207547,2001,2001-08-24,"F","L",197000,"EC4Y 8DU","E09000001","{3F4C2A68-A2B6-4441-8586-6C7FD1C7A700}","129127642022020030815561129158730",53,1,11,74,76,"England and Wales: 1900-1929"
12978.7234042553,2014,2014-11-20,"F","L",610000,"EC2Y 5AG","E09000001","{8BB8B93D-3E1B-4568-B293-B2EFC39A67B9}","1186046198712014080615180694040228",47,NA,12,86,86,"NO DATA!"
15000,2016,2016-08-12,"F","L",705000,"EC2Y 5AG","E09000001","{3E0330EF-522E-8D89-E050-A8C062052140}","1186046198712014080615180694040228",47,NA,12,86,86,"NO DATA!"
14831.6326530612,2015,2015-01-23,"F","L",726750,"EC2Y 5AG","E09000001","{2F9EA1D0-AA1F-4559-9480-584A4E73203D}","1185860878812014080615201394040020",49,NA,12,86,86,"NO DATA!"
3358.97435897436,2006,2006-03-23,"F","L",131000,"EC1Y 0RE","E09000001","{93D9EB5D-67B9-4E68-A2EA-C043080683E0}","1603379622612018012708573390280058",39,2,11,58,72,"England and Wales: 1950-1966"
6040.10630587098,2010,2010-05-28,"F","L",250000,"EC1Y 0RE","E09000001","{DA248F8C-3B7C-44A7-95A8-462C2B90FEA8}","445229319142010022505404271302148",41.39,2,12,73,74,"England and Wales: 1967-1975"
8740.84573588472,2010,2010-09-16,"F","L",370000,"EC4V 3PL","E09000001","{2517D2DB-650B-425A-8315-0744E82618CA}","652387909062011070815034938388799",42.33,2,11,78,80,"England and Wales: 1996-2002"
5279.94330262225,2004,2004-01-09,"F","L",223500,"EC4V 3PL","E09000001","{940C5703-9C09-43EB-B2FA-72B63EAEF76B}","652387909062011070815034938388799",42.33,2,11,78,80,"England and Wales: 1996-2002"
3283.72312780534,1999,1999-12-20,"F","L",139000,"EC4V 3PL","E09000001","{5BDCCA89-8338-42CE-9364-365619744CA3}","652387909062011070815034938388799",42.33,2,11,78,80,"England and Wales: 1996-2002"
15239.5833333333,2014,2014-11-14,"F","L",731500,"EC2Y 5AG","E09000001","{72E123C8-2480-4954-88AC-88F8BE3F11AB}","1186359789062014080615194466958774",48,NA,11,84,84,"NO DATA!"
16354.1666666667,2021,2021-03-19,"F","L",785000,"EC2Y 5AG","E09000001","{C3C3F9B5-500F-362B-E053-6B04A8C03ACC}","1186359789062014080615194466958774",48,NA,11,84,84,"NO DATA!"
3926.09699769053,2000,2000-03-22,"F","L",170000,"EC4R 0AW","E09000001","{91AEA643-1A89-479F-90C7-42EF6C716100}","198941840202008120815594250580188",43.3,2,12,77,82,"England and Wales: 1900-1929"
6466.51270207852,2006,2006-03-08,"F","L",280000,"EC4R 0AW","E09000001","{60959843-B0A1-40B3-8441-BD618BF3CC4B}","198941840202008120815594250580188",43.3,2,12,77,82,"England and Wales: 1900-1929"
4803.92156862745,2004,2004-03-23,"F","L",245000,"EC3R 8DR","E09000001","{74739543-C988-4874-95D3-0FE76A51B422}","1812247331212020072212013421200571",51,3,11,73,84,"England and Wales: 2007 onwards"
9019.60784313726,2021,2021-03-31,"F","L",460000,"EC3R 8DR","E09000001","{C6209F5F-9825-295E-E053-6C04A8C0DDCC}","1812247331212020072212013421200571",51,3,11,73,84,"England and Wales: 2007 onwards"
3568.62745098039,2000,2000-04-14,"F","L",182000,"EC3R 8DR","E09000001","{46C96070-7263-45B6-853E-3BB7D1297F31}","1812247331212020072212013421200571",51,3,11,73,84,"England and Wales: 2007 onwards"
13533.064516129,2015,2015-04-08,"F","L",839050,"EC2Y 5AG","E09000001","{740523B5-5D11-4AC8-B19B-8987A858CCB7}","1186390149002014080615232121640658",62,NA,11,84,84,"NO DATA!"
13818.1818181818,2015,2015-01-21,"F","L",912000,"EC2Y 5AG","E09000001","{2AA7CFE6-9ADE-4D99-8A1C-C1A5D95EED49}","1186030089022014080615162066758924",66,NA,11,86,86,"NO DATA!"
14848.4848484848,2016,2016-11-03,"F","L",980000,"EC2Y 5AG","E09000001","{453D27A2-A17B-EF91-E050-A8C0630574D7}","1186030089022014080615162066758924",66,NA,11,86,86,"NO DATA!"
5975.60975609756,2004,2004-04-30,"F","L",245000,"EC3R 8DR","E09000001","{CF854364-615E-4CA0-913A-9F08CE250169}","25bee7a390ec5073a582b65e95cff1eb5e78f15d7b77ed8dae0aa46cdffd5ca7",41,2,11,56,76,"England and Wales: 1983-1990"
5487.80487804878,2002,2002-04-08,"F","L",225000,"EC3R 8DR","E09000001","{874B2DC5-F91A-435B-A178-915F466C68EC}","25bee7a390ec5073a582b65e95cff1eb5e78f15d7b77ed8dae0aa46cdffd5ca7",41,2,11,56,76,"England and Wales: 1983-1990"
6768.29268292683,2006,2006-05-26,"F","L",277500,"EC3R 8DR","E09000001","{632F2F90-50F1-4794-8293-F9AC8E5D6BA9}","25bee7a390ec5073a582b65e95cff1eb5e78f15d7b77ed8dae0aa46cdffd5ca7",41,2,11,56,76,"England and Wales: 1983-1990"
4207.31707317073,2000,2000-04-14,"F","L",172500,"EC3R 8DR","E09000001","{E987122C-6F45-4025-B005-4DACD1AE80AB}","25bee7a390ec5073a582b65e95cff1eb5e78f15d7b77ed8dae0aa46cdffd5ca7",41,2,11,56,76,"England and Wales: 1983-1990"
12142.8571428571,2021,2021-09-10,"F","L",595000,"EC3R 8DR","E09000001","{CFC9085C-4035-9A70-E053-6B04A8C09D6A}","af7168ed78d4ad54b05fef1cda226031be3a93b8fbc3714b6a67dbcf4de5633b",49,2,12,81,81,"England and Wales: 1976-1982"
3430.23255813953,1999,1999-08-12,"F","L",295000,"EC1A 7HN","E09000001","{2EAA6E80-C250-4C9E-8B66-DC1C7DF14783}","75707babfd2cddcb79bacf1589bbfc786c42684fed26654083091b8335417310",86,3,12,73,81,"England and Wales: before 1900"
3779.06976744186,2001,2001-02-19,"F","L",325000,"EC1A 7HN","E09000001","{0CF3EF6C-FB7D-40D2-BC29-B825E9877E10}","75707babfd2cddcb79bacf1589bbfc786c42684fed26654083091b8335417310",86,3,12,73,81,"England and Wales: before 1900"
7313.64275668073,2005,2005-06-24,"F","L",260000,"EC4A 1EP","E09000001","{D891F38F-C745-4C12-BFB4-818EA4F08920}","511361860712010070910593898000478",35.55,2,12,80,86,"England and Wales: 2003-2006"
12911.3924050633,2014,2014-12-02,"F","L",1020000,"EC2Y 5AG","E09000001","{24D4C54D-A86B-457F-91DA-AABA3B999747}","1186197238952014080615222094040521",79,NA,12,87,87,"NO DATA!"
3377.19298245614,1999,1999-09-01,"F","L",192500,"EC1A 7HN","E09000001","{45B656C4-8142-4C60-9578-1D39530174D5}","1476813109502016090609191143760758",57,2,12,66,77,"England and Wales: 1900-1929"
2445.33947065593,1999,1999-12-03,"F","L",85000,"E1 8RB","E09000001","{7BBC0F12-70CA-482C-BBFD-B6352FD1994E}","226696850342009020819211252710588",34.76,1,12,83,85,"England and Wales: 1950-1966"
3040.06875067139,2000,2000-05-02,"F","L",283000,"EC1A 7HN","E09000001","{F818897C-BB28-4213-B6FF-BB127294767A}","447728329022010030400063103078570",93.09,3,11,51,53,"England and Wales: before 1900"
14111.1111111111,2015,2015-02-02,"F","L",635000,"EC2Y 5AG","E09000001","{92A002A5-48F5-45A8-9662-2915CBDD9225}","1185912368212014080615220694040027",45,NA,11,85,85,"NO DATA!"
13617.0212765957,2014,2014-12-10,"F","L",640000,"EC2Y 5AG","E09000001","{85E76EAD-E9B8-4FA8-9170-400CDCE7BBCB}","1185966438652014080615175694040126",47,NA,12,85,85,"NO DATA!"
4312.5,2003,2003-08-05,"F","L",138000,"EC3N 1AL","E09000001","{E80A2B6E-010D-42E8-AB2A-EDBACCAF3622}","1383776629922015110921571930118355",32,1,11,39,65,"England and Wales: 1967-1975"
9116.19718309859,2011,2011-08-22,"F","L",647250,"EC1A 7HN","E09000001","{DD72F9AF-8215-49E1-B2B9-0AF7CF2EBB37}","640690166912011061011051794990987",71,3,11,62,71,"England and Wales: before 1900"
4507.04225352113,2000,2000-01-21,"F","L",320000,"EC1A 7HN","E09000001","{75DE113B-68A4-4140-A4D1-A8342F4E663F}","640690166912011061011051794990987",71,3,11,62,71,"England and Wales: before 1900"
14321.9696969697,2015,2015-01-28,"F","L",945250,"EC2Y 5AG","E09000001","{DDA34FB4-8F5A-44BF-9F9F-E494672E027B}","1186458489022014080615163806658794",66,NA,11,86,86,"NO DATA!"
14461.1111111111,2015,2015-01-27,"F","L",650750,"EC2Y 5AG","E09000001","{6C3CACE8-3BF0-4460-AC10-9CBB7277AFD0}","1186168749902014080615215427640358",45,NA,12,85,85,"NO DATA!"
5904.52261306533,2006,2006-05-02,"F","L",235000,"EC1Y 0RE","E09000001","{C815B675-2F7D-4139-9368-F90BC62C7ADD}","299033310062009060612082762268351",39.8,1,12,80,81,"England and Wales: 1950-1966"
15425.5319148936,2021,2021-10-08,"F","L",725000,"EC2Y 5AG","E09000001","{D4D42645-2D63-27F6-E053-6C04A8C0A572}","a1fd0e772f9e2ac8fe8aba2c60eff28668fbe92f9ccdebbeab3367ac15766521",47,4,12,82,82,"England and Wales: 2012 onwards"
3837.20930232558,2000,2000-02-25,"F","L",165000,"EC4R 0AW","E09000001","{87766CD7-3089-485E-AC3E-1302A35A8F22}","1821544582262020082715455661058370",43,2,11,81,83,"England and Wales: before 1900"
4976.74418604651,2002,2002-08-29,"F","L",214000,"EC4R 0AW","E09000001","{833D73CA-B7C4-4BD6-B38C-0D81F6C00ED3}","1821544582262020082715455661058370",43,2,11,81,83,"England and Wales: before 1900"
16277.7777777778,2020,2020-05-29,"F","L",732500,"EC2Y 5AG","E09000001","{AC07BBCF-CCD2-0445-E053-6C04A8C01E31}","1186326249042014080615215725640658",45,NA,11,85,85,"NO DATA!"
13815.7894736842,2015,2015-03-04,"F","L",525000,"EC2Y 5AG","E09000001","{5B8DCB0D-7944-482C-A451-E3B7B17662D1}","1186025128432014080615205824078805",38,NA,12,84,84,"NO DATA!"
13271.875,2014,2014-12-22,"F","L",637050,"EC2Y 5AG","E09000001","{C4D57636-C7E1-40B0-A7D0-A6AF1FEF8820}","1186202489022014080615193526558654",48,NA,12,84,84,"NO DATA!"
2718.44660194175,2000,2000-05-26,"F","L",280000,"EC4R 0AW","E09000001","{C45BBE69-EE5F-46F6-9156-0D5C7A01FFA7}","1349803639022015080321160338678895",103,3,11,53,71,"England and Wales: before 1900"
7524.27184466019,2022,2022-06-30,"F","L",775000,"EC4R 0AW","E09000001","{E53EDD2E-0561-83EC-E053-6B04A8C03A59}","1349803639022015080321160338678895",103,3,11,53,71,"England and Wales: before 1900"
3543.68932038835,2004,2004-06-14,"F","L",365000,"EC4R 0AW","E09000001","{74DA5FEB-5826-4997-912A-335B6F72626D}","1349803639022015080321160338678895",103,3,11,53,71,"England and Wales: before 1900"
7374.63126843658,2005,2005-06-27,"F","L",250000,"EC4A 1EP","E09000001","{7D5FA10E-B7F0-434F-8CEA-790B02EC16E2}","72250010902009060920412345510118",33.9,2,12,74,87,"England and Wales: 2003-2006"
10766.9616519174,2008,2008-05-02,"F","L",365000,"EC4A 1EP","E09000001","{52A686EA-EDAC-4D10-BE5C-4B1239F88138}","72250010902009060920412345510118",33.9,2,12,74,87,"England and Wales: 2003-2006"
13558.5106382979,2015,2015-04-15,"F","L",1274500,"EC2Y 5AG","E09000001","{D4EAD76E-FAF9-4DB6-8E09-63F566EC544A}","1186081818552014080615232594040324",94,NA,11,83,83,"NO DATA!"
5579.71014492754,2010,2010-08-11,"F","L",385000,"EC3R 8DR","E09000001","{58E393E0-EC17-4E37-9F0A-A8CB56F766FC}","1451177629842016061014345445569308",69,2,12,62,82,"England and Wales: 1930-1949"
1954.17789757412,1999,1999-01-18,"F","L",72500,"E1 8RB","E09000001","{0F5441EE-1B0F-4633-B58B-59529DEEA3A1}","542065599642010091820290471909088",37.1,1,12,78,81,"England and Wales: 1983-1990"
